source_url,source_url_citation,page_title,page_title_citation,breadcrumb_path_citation,section_heading,section_heading_citation,content_body,content_body_citation,crawl_depth,crawl_depth_citation,image_source_urls,image_source_urls_citation,breadcrumb_path,table_data_raw,table_data_raw_citation
https://support.google.com/googlepixelbuds/answer/10028011,https://support.google.com/googlepixelbuds/answer/10028011,Get more bass with bass boost on your Pixel Buds,https://support.google.com/googlepixelbuds/answer/10028011,https://support.google.com/googlepixelbuds/answer/10028011,Adjust and enhance your bass,https://support.google.com/googlepixelbuds/answer/10028011,"1. **On a Pixel phone with Android 10+:**
1. Go to your phone’s Settings.
2. Tap **Connected devices**![and then](https://lh3.googleusercontent.com/3_l97rr0GvhSP2XV5OoCkV2ZDTIisAOczrSdzNCBxhIKWrjXjHucxNwocghoUa39gw=h36) Pixel Bud's settings ![Settings](https://lh3.googleusercontent.com/oll1KGViCoguQYVavv09eo--pUEybV2IqMpznhv1_4YADKxxuLSZsygPhMjbLntwnuSK=h36).
2. **On other Android devices:** Open the Google Pixel Buds app ![Pixel Buds](https://lh3.googleusercontent.com/uFnGX4KCxGIOhVa8najUzwHTWFyab0xto5DcVbVJcC1XJDKDTouAENIog5w12ESil0o=h36).

1. Tap **Sound**.
2. Turn on **Bass boost**.1

Once enabled from your Pixel Buds settings, Bass boost will be persistent across other devices such as a laptop or a tablet.

1Pixel Buds must be connected to the phone to activate this feature.

Give feedback about this article

Choose a section to give feedback on",https://support.google.com/googlepixelbuds/answer/10028011,1,https://support.google.com/googlepixelbuds/answer/10028011,,,,,
https://support.google.com/googlepixelbuds/answer/10028011,https://support.google.com/googlepixelbuds/answer/10028011,Get more bass with bass boost on your Pixel Buds,https://support.google.com/googlepixelbuds/answer/10028011,https://support.google.com/googlepixelbuds/answer/10028011,Try these next steps:,https://support.google.com/googlepixelbuds/answer/10028011,"true

Search

Clear search

Close search

Main menu

Google apps

6382742942875754841

true

Search Help Center

false

true

true

true

    

 [Google Pixel Buds](https://store.google.com/product/google_pixel_buds?utm_source=help_center&utm_medium=google_oo&utm_campaign=GS105480)

[Privacy Policy](https://w",https://support.google.com/googlepixelbuds/answer/10028011,1,https://support.google.com/googlepixelbuds/answer/10028011,,,,,
https://support.google.com/googlepixelbuds/answer/10028011,https://support.google.com/googlepixelbuds/answer/10028011,Get more bass with bass boost on your Pixel Buds,https://support.google.com/googlepixelbuds/answer/10028011,https://support.google.com/googlepixelbuds/answer/10028011,What is the issue with this selection?,https://support.google.com/googlepixelbuds/answer/10028011,"What is the issue with this selection?

Inaccurate - doesn't match what I see in the product

Hard to understand - unclear or translation is wrong

Missing info - relevant but not comprehensive

Irrelevant - doesn’t match the title and / or my expectations

Minor errors - formatting issues, typos, and / or broken links

Other suggestions - ideas to improve the content",https://support.google.com/googlepixelbuds/answer/10028011,1,https://support.google.com/googlepixelbuds/answer/10028011,,,,,
https://support.google.com/googlepixelbuds/answer/10028011,https://support.google.com/googlepixelbuds/answer/10028011,Get more bass with bass boost on your Pixel Buds,https://support.google.com/googlepixelbuds/answer/10028011,https://support.google.com/googlepixelbuds/answer/10028011,Share additional info or suggestions,https://support.google.com/googlepixelbuds/answer/10028011,"​

​

Do not share any personal info

Cancel

Submit

By continuing, you agree Google uses your answers,  to improve services, per our [Privacy](https://myaccount.google.com/privacypolicy?hl=en) & [Terms](https://policies.google.com/terms?hl=en).

false

false

false",https://support.google.com/googlepixelbuds/answer/10028011,1,https://support.google.com/googlepixelbuds/answer/10028011,,,,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,Where to find product information,https://support.google.com/googlepixelbuds/answer/10500249,"This guide includes the basic safety guidelines in the printed Safety & Warranty booklet that comes enclosed with your Pixel Buds A-Series. It also includes additional safety, regulatory, and warranty information about Pixel Buds A-Series.

Safety, and regulatory information: [g.co/pixelbudsaseries/safety](https://g.co/pixelbudsaseries/safety)

OR Settings > Connected devices > Google Pixel Buds A-Series > Open device app (if applicable) > More Settings > Safety, Warranty & Regulatory

Warranty details for your country of purchase, including instructions for making a claim: [g.co/pixelbudsaseries/contact](https://g.co/pixelbudsaseries/contact)

Comprehensive product help: [g.co/pixelbudsaseries/help](https://g.co/pixelbudsaseries/help)",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,Safety Warnings,https://support.google.com/googlepixelbuds/answer/10500249,"![Caution](https://lh3.googleusercontent.com/bMJy6MjN-Q3pRNC49Rmkl3cCAiTxYTqP_4El0JMY2RyyumgbChXgDRf6TT7qn1PpMe3Z=w200)**WARNING: HEALTH AND SAFETY INFORMATION; READ BEFORE USE TO REDUCE THE RISK OF PERSONAL INJURY, DISCOMFORT, PROPERTY DAMAGE, INCLUDING DAMAGE TO YOUR PIXEL BUDS A-SERIES, ACCESSORIES AND OTHER POTENTIAL HAZARDS**",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Handling**,https://support.google.com/googlepixelbuds/answer/10500249,"Handle your Pixel Buds A-Series with care. You may damage the earbuds, the charging case, or their batteries if you disassemble, drop, bend, burn, crush or puncture your device. Do not use a Pixel Buds A-Series with a damaged enclosure or some other form of physical damage. Using a damaged Pixel Buds A-Series or charging case may cause overheating or injury. Do not expose the earbuds or charging case to liquids, which can cause a short circuit and overheating. Do not charge the Pixel Buds A-Series in direct sunlight or when the earbuds or the charging case is wet. If your Pixel Buds A-Series gets wet, do not attempt to dry it using an external heat source.

Pixel Buds A-Series is designed to work best in ambient temperatures between 32° and 95° F (0° and 35° C), and should be stored between ambient temperatures of -4° and 113° F (-20° and 45° C). Do not expose your Pixel Buds A-Series to temperatures above 113° F (45° C), such as on a car dashboard or near a heating vent, as this may damage the product, overheat the battery, or pose a risk of fire. Keep your Pixel Buds A-Series away from heat sources and out of direct sunlight.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Charging**,https://support.google.com/googlepixelbuds/answer/10500249,"Be sure the charging case is well ventilated when in use or charging. Using damaged ear buds or charging case, or damaged cables or charging when moisture is present, can cause fire, electric shock, injury, or damage to the product or other property. Using damaged charging accessories may also cause damage to the device. When charging the device using a power adapter, make sure the power adapter is plugged into a socket near the Pixel Buds A-Series and is easily accessible. Avoid charging the device in direct sunlight. This device is intended for use with a certified Limited Power Source (LPS) per IEC 60950-1 or classified PS1 per IEC 62368-1.

When charging the device, make sure the power adapter is plugged into a power outlet near the device and is easily accessible. Do not force this power adapter and other plugs or power adapters to a power outlet if space is not sufficient to accommodate both. When disconnecting the power adapter from a power outlet, pull on the adapter, never on the charging cable. Do not twist or pinch the cable, and do not force a connector into a port.

Only charge your Pixel Buds A-Series with the included charging case and cable, or compatible charging accessories available on the Google Store or at Google authorized resellers (look for Google’s “made for” badge). The AC adapter must be certified with a Limited Power Source output per IEC 60950-1 and/or classified PS2 per IEC 62368-1 and qualified per CTIA Certification Requirements for Battery Sys",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Prolonged Heat Exposure**,https://support.google.com/googlepixelbuds/answer/10500249,"The Pixel Buds A-Series and its charging case generate heat during normal operation, and comply with applicable surface temperature standards and limits. Avoid prolonged skin contact with the case when your device is charging because exposing skin to warm surfaces for a long period of time may cause discomfort or burns. Do not sleep on or with your device and its charging case, or cover them with a blanket or pillow while any of them are connected to a power source or charging. Be aware of this issue if you have a physical condition that affects your ability to detect heat against your skin.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Child Safety**,https://support.google.com/googlepixelbuds/answer/10500249,"This device is not a toy. Your Pixel Buds A-Series may contain (or may come with) small parts, plastic, or metal elements, and parts that may cause an injury or create a choking hazard. Children have strangled on cords and cables. Keep the Pixel Buds A-Series’ cords and cables out of the reach of children (more than 3 feet (0.9 meters) away) and do not allow them to play with the Pixel Buds A-Series and its accessories. They could hurt themselves or others, or could accidentally damage the Pixel Buds A-Series.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Hearing Loss**,https://support.google.com/googlepixelbuds/answer/10500249,"Prolonged exposure to loud sounds (including music) can cause hearing loss. To prevent possible hearing damage, avoid listening at high volume for prolonged periods of time. Continued exposure to high volumes and background noise can make loud sounds seem quieter than they actually are. Check the volume before using headphones or earbuds.

![](https://storage.googleapis.com/support-kms-prod/djinU8LCgB9npXZw5tnsxjBriPGmeDqc8QOJ)",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"**Disposal, Transportation, & Recycling**",https://support.google.com/googlepixelbuds/answer/10500249,"Dispose of and transport your device, batteries and accessories according to local environmental and transportation regulations. Do not improperly transport them or dispose of them in normal household waste. Improper disposal or transport may lead to fire, explosion, and/or other hazards. Do not open, crush, heat above 113 ̊F (45 ̊C), or incinerate. For more information on recycling your device, batteries and accessories, visit",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Environmental Restrictions**,https://support.google.com/googlepixelbuds/answer/10500249,"To prevent damage to your Pixel Buds A-Series parts or internal circuits, do not use or store the device or its accessories in dusty, smoky, damp, or dirty environments, or near magnetic fields. Keep it away from heat sources and out of direct sunlight. Do not leave your Pixel Buds A-Series inside a vehicle or in places where the temperature may exceed 113° F (45° C), such as on a car dashboard, window sill, near a heating vent, or behind glass that is exposed to direct sunlight or strong ultraviolet light for extended periods of time. This may damage the Pixel Buds A-Series, overheat the battery, or pose a risk of fire or explosion.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Explosive Atmospheres**,https://support.google.com/googlepixelbuds/answer/10500249,"Do not charge, use, store, or transport your Pixel Buds A-Series where flammables or explosives are stored (e.g., in gas stations, fuel depots, or chemical plants). Do not use your wireless device where blasting operations are in progress, or in potentially explosive atmospheres such as fuel or chemical transfer or storage areas, and in areas where the air contains high levels of flammable chemicals, vapors, or particles (such as grain, dust, or metal powders). Sparks in such areas could cause an explosion or fire resulting in bodily injury or even death. Observe all notices and signs where these hazards might exist.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Distraction**,https://support.google.com/googlepixelbuds/answer/10500249,"Using your device when performing certain activities can distract you and may cause a dangerous situation for you or others. To reduce the risk of accidents (and because it’s prohibited by law in many places), do not use your device while driving, bicycling, or while operating machinery, and do not use it while engaging in any activities that have potentially serious consequences. Follow local laws about using mobile devices, earbuds, and helmets.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Radio Frequency Exposure**,https://support.google.com/googlepixelbuds/answer/10500249,"This device has been evaluated and meets the applicable regulatory requirements for exposure to radio waves and is designed and manufactured not to exceed the applicable emission limits for exposure to radio frequency (RF) energy.

In the countries where the Specific Absorption Rate (SAR) limit is 1.6 W/kg averaged over one gram of tissue, the highest SAR values for this device type are 0.2 W/kg when used against head with no separation and 1.0 W/kg against body with 0mm separation. In the countries where the Specific Absorption Rate (SAR) limit is 2.0 W/kg averaged over ten grams of tissue, the highest SAR values for this device type are 0.1 W/kg when used against head with no separation and 0.2W/kg against body with 0 mm separation.

To reduce exposure to RF energy, use a hands-free option, such as the built-in speakerphone, the supplied headphones, or other similar accessories. Ensure that the device accessories, such as a device case and device holster, are not composed of metal components. Keep the device away from your body to meet the distance requirement.

You can find additional information about SAR at the following pages:

fcc.gov

icnirp.org

ec.europa.eu

dot.gov.in",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Radio Frequency Interference**,https://support.google.com/googlepixelbuds/answer/10500249,"Observe rules that prohibit the use of wireless technology (e.g. cellular or Wi-Fi®). Your device is designed to comply with regulations governing radio frequency emissions but use of wireless devices can negatively affect other electronic equipment. For example, while flying in an aircraft or immediately before boarding, use your wireless device only according to instructions provided by the airline. Use of a wireless device in an aircraft may disrupt wireless networks, present a hazard to aircraft operation, or be illegal. You may be able to use your device in airplane mode.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Medical Device Interference**,https://support.google.com/googlepixelbuds/answer/10500249,"Your device uses radios and other components that emit electromagnetic fields, and also contains magnets. These electromagnetic fields and magnets may interfere with pacemakers and other implanted medical devices. Always keep the earbuds and the charging case at a safe distance away from the pacemaker or other implanted medical device. If you have questions about using your Google device with or near your pacemaker or other implanted medical device, consult your healthcare provider before using your Pixel Buds A-Series. If you suspect your Pixel Buds A-Series is interfering with your pacemaker or other implanted medical devices, turn off your Google device and consult your physician for information specific to your medical device.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Skin Irritation**,https://support.google.com/googlepixelbuds/answer/10500249,"Some people may experience reactions to materials, such as nickel or latex, found in wearable items that are in extended contact with the skin. This can be due to allergies, the presence of skin irritants (like soap or sweat), or other causes. Keep your Pixel Buds A-Series clean and dry and do not wear the earbuds too tightly. Remove the earbuds and consult a physician if you experience skin irritation.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Class 1 laser product**,https://support.google.com/googlepixelbuds/answer/10500249,"Caution - Pixel Buds A-Series is classified as a Class 1 laser product per IEC 60825-1 Ed. 3. The design of the product incorporates optics and protective housing such that there is no access to a level of laser radiation above Class 1. This product complies with 21 CFR 1040.10 and 1040.11; except for conformance with IEC 60825-1 Ed. 3., as described in Laser Notice No. 56, dated May 8, 2019. Use of controls or adjustments or performance of procedures other than those specified herein may result in hazardous radiation exposure. Since the laser could be damaged during repair or disassembly, which could result in hazardous exposure to infrared laser emissions that are not visible, this product should be serviced by Google or an authorized service provider.

Laser Device: Made in Taiwan. TXC Corporation, No. 4, Kung Yeh 6th Rd., Ping Cheng Industrial District, Tao Yuan, Taiwan.

![](https://lh3.googleusercontent.com/U4bOfiTaFcN1Ju6VCx-j3uXjAWDOTKIAzMMXb7nmD_JoTGGTsBgtY0YtQGg5dmoVz3_V=h140)",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Operating Temperature**,https://support.google.com/googlepixelbuds/answer/10500249,"Do not use or charge the Pixel Buds A-Series earbuds or charging case, at ambient temperatures lower than 0°C (32°F) or higher than 35°C (95°F). If the interior temperature of the device exceeds normal operating temperatures, you may experience the following behaviors while the device tries to regulate its temperature: reduced performance and connectivity, inability to charge, or device power down. You may not be able to use the device while it regulates its temperature. Move the device to a cooler (or warmer) location and wait a few minutes before attempting to use it again.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Care & Cleaning**,https://support.google.com/googlepixelbuds/answer/10500249,"Unplug the charging case before cleaning, during lightning storms, or when unused for extended periods of time. Do not clean your Pixel Buds A-Series while it is charging as this may cause injury or damage to your device. Avoid solvent and abrasive material that may cause damage to the product surface. Do not use any chemical detergent, powder, or other chemical agents (such as benzene) to clean the Pixel Buds A-Series or accessories.

Exposure to makeup, chemicals, and dyed materials such as denim can stain light colored devices and cases.

To clean your Pixel Buds A-Series we recommend gently wiping it with a soft, lint-free cloth. Use a dry cloth for streaks, smudges or dust.

To disinfect your Pixel Buds A-Series, you can use ordinary household disinfecting wipes or 70% isopropyl alcohol-based wipes. Do not use wipes that have bleach.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Water Resistance**,https://support.google.com/googlepixelbuds/answer/10500249,"Your Pixel Buds A-Series earbuds are designed to be water resistant but are not waterproof. Water resistance is not a permanent condition and may be compromised by normal wear and tear, repair, disassembly, or damage. Do not expose your Pixel Buds A-Series to liquids, which can cause a short circuit and overheating. The device charging case and other accessories are not water resistant and should not be exposed to liquids.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**Magnetic Fields**,https://support.google.com/googlepixelbuds/answer/10500249,"Avoid placing any items containing magnets or which are sensitive to magnetism, such as credit cards, bank cards, audio/video tapes, or magnetic memory devices, near this Pixel Buds A-Series or its charging cable connector, because you may lose information stored on such items. Items containing information sensitive to magnets should be kept at least 2 inches (5 cm) away from this device.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,Service & Support,https://support.google.com/googlepixelbuds/answer/10500249,"Unauthorized repairs or modifications could result in permanent damage to the device, and may affect your warranty coverage and regulatory authorizations. Pixel Buds A-Series should only be repaired by Google or a Google authorized service provider. Contact customer service for authorized service. For online help and support, visit [g.co/pixelbudsaseries/help](https://g.co/pixelbudsaseries/help).

If you send your Pixel Buds A-Series in for service, you might receive a replacement in place of your original device. Goods presented for repair may be replaced by refurbished goods of the same type rather than being repaired. Refurbished parts may be used to repair the goods. If the goods are capable of retaining user-generated data then the repair or replacement may result in loss of the data.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,Regulatory Information,https://support.google.com/googlepixelbuds/answer/10500249,"Regulatory information, certification, and compliance marks specific to Pixel Buds A-Series can be found on the earbuds and charging case.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**EMC Compliance Statement**,https://support.google.com/googlepixelbuds/answer/10500249,"Important: This device and its charging case have demonstrated Electromagnetic Compatibility (EMC) compliance under conditions that included the use of compliant peripheral devices and shielded cables between system components. It is important that you use compliant peripheral devices and shielded cables between system components to reduce the possibility of causing interference to radios, televisions, and other electronic devices.",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,**FCC Regulatory Compliance**,https://support.google.com/googlepixelbuds/answer/10500249,"Note: This equipment has been tested and found to comply with the limits for a Class B digital device, pursuant to part 15 of the FCC Rules. These limits are designed to provide reasonable protection against harmful interference in a residential installation. This equipment generates, uses, and can radiate radio frequency energy and, if not installed and used in accordance with the instructions, may cause harmful interference to radio communications. However, there is no guarantee that interference will not occur in a particular installation. If this equipment does cause harmful interference to radio or television reception, which can be determined by turning the equipment off and on, the user is encouraged to try to correct the interference by one or more of the following measures:

- Reorient or relocate the receiving antenna.
- Increase the separation between the equipment and receiver.
- Connect the equipment into an outlet on a circuit different from that to which the receiver is connected.
- Consult the dealer or an experienced radio/TV technician for help.

Changes or modifications not expressly approved by Google could void your authority to operate the equipment.

This device complies with Part 15 of the FCC Rules. Operation is subject to the following 2 conditions:

1. These devices may not cause harmful interference.
2. These devices must accept any interference received, including interference that may cause undesired operation.

Model number: G7YPJ, GPQY2,G7T9J",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"Safety, Warranty & Regulatory Guide for Pixel Buds A-Series",https://support.google.com/googlepixelbuds/answer/10500249,https://support.google.com/googlepixelbuds/answer/10500249,"**Industry Canada, Class B**",https://support.google.com/googlepixelbuds/answer/10500249,"This Class B digital apparatus complies with CAN ICES-3(B)/NMB-3(B).

Cet appareil numérique de la classe B est conforme à la norme NMB-003 du Canada.

Pixel Buds A-Series complies with ISED license-exempt RSS standard(s). Operation is subject to the following two conditions: (1) this device may not cause interference, and (2) this device must accept any interference, including interference that may cause undesired operation of the device.

Le présent appareil est conforme aux CNR d'ISDE Canada applicables aux appareils radio exempts de licence. L'exploitation est autorisée aux deux conditions suivantes:

(1) l'appareil ne doit pas produire de brouillage, et

(2) l'appareil doit accepter tout brouillage radioélectrique subi, même si le brouillage est susceptible d'en compromettre le fonctionnement.

IC: 7702A-G7YPJ, 7702A-GPQY2",https://support.google.com/googlepixelbuds/answer/10500249,1,https://support.google.com/googlepixelbuds/answer/10500249,,,OR Settings > Connected devices > Google Pixel Buds A,,
